"Step","zesty-sweep-5 - train_loss_step","zesty-sweep-5 - train_loss_step__MIN","zesty-sweep-5 - train_loss_step__MAX","wobbly-sweep-4 - train_loss_step","wobbly-sweep-4 - train_loss_step__MIN","wobbly-sweep-4 - train_loss_step__MAX","graceful-sweep-3 - train_loss_step","graceful-sweep-3 - train_loss_step__MIN","graceful-sweep-3 - train_loss_step__MAX","astral-sweep-2 - train_loss_step","astral-sweep-2 - train_loss_step__MIN","astral-sweep-2 - train_loss_step__MAX","gallant-sweep-1 - train_loss_step","gallant-sweep-1 - train_loss_step__MIN","gallant-sweep-1 - train_loss_step__MAX"
"120","2.303150177001953","2.303150177001953","2.303150177001953","0.5722225308418274","0.5722225308418274","0.5722225308418274","1.7991703748703003","1.7991703748703003","1.7991703748703003","NaN","","","0.5353509783744812","0.5353509783744812","0.5353509783744812"
"121","2.3084259033203125","2.3084259033203125","2.3084259033203125","0.6065613031387329","0.6065613031387329","0.6065613031387329","1.8146750926971436","1.8146750926971436","1.8146750926971436","NaN","","","0.7959899306297302","0.7959899306297302","0.7959899306297302"
"122","2.3145766258239746","2.3145766258239746","2.3145766258239746","0.4111986756324768","0.4111986756324768","0.4111986756324768","1.7088321447372437","1.7088321447372437","1.7088321447372437","NaN","","","0.6817440986633301","0.6817440986633301","0.6817440986633301"
"123","2.305797576904297","2.305797576904297","2.305797576904297","0.4363933801651001","0.4363933801651001","0.4363933801651001","1.321616530418396","1.321616530418396","1.321616530418396","NaN","","","0.8094541430473328","0.8094541430473328","0.8094541430473328"
"124","2.3210411071777344","2.3210411071777344","2.3210411071777344","0.6479993462562561","0.6479993462562561","0.6479993462562561","1.8345236778259277","1.8345236778259277","1.8345236778259277","NaN","","","0.3547994792461395","0.3547994792461395","0.3547994792461395"
"125","2.2971160411834717","2.2971160411834717","2.2971160411834717","0.695397138595581","0.695397138595581","0.695397138595581","1.7837612628936768","1.7837612628936768","1.7837612628936768","NaN","","","0.9389990568161011","0.9389990568161011","0.9389990568161011"
"126","2.2944083213806152","2.2944083213806152","2.2944083213806152","0.6406508088111877","0.6406508088111877","0.6406508088111877","1.323387622833252","1.323387622833252","1.323387622833252","NaN","","","0.6105878353118896","0.6105878353118896","0.6105878353118896"
"127","2.2861783504486084","2.2861783504486084","2.2861783504486084","0.741280198097229","0.741280198097229","0.741280198097229","1.156859278678894","1.156859278678894","1.156859278678894","NaN","","","1.0107460021972656","1.0107460021972656","1.0107460021972656"
"128","2.2941741943359375","2.2941741943359375","2.2941741943359375","0.6110490560531616","0.6110490560531616","0.6110490560531616","1.4998290538787842","1.4998290538787842","1.4998290538787842","NaN","","","0.7837401628494263","0.7837401628494263","0.7837401628494263"
"129","2.3140878677368164","2.3140878677368164","2.3140878677368164","0.7119354009628296","0.7119354009628296","0.7119354009628296","1.5009418725967407","1.5009418725967407","1.5009418725967407","NaN","","","0.3257713317871094","0.3257713317871094","0.3257713317871094"
"130","2.3068270683288574","2.3068270683288574","2.3068270683288574","0.7373652458190918","0.7373652458190918","0.7373652458190918","1.606149435043335","1.606149435043335","1.606149435043335","NaN","","","0.3789319097995758","0.3789319097995758","0.3789319097995758"
"131","2.305386781692505","2.305386781692505","2.305386781692505","0.9301766753196716","0.9301766753196716","0.9301766753196716","1.365675926208496","1.365675926208496","1.365675926208496","NaN","","","0.8690972328186035","0.8690972328186035","0.8690972328186035"
"132","2.2932279109954834","2.2932279109954834","2.2932279109954834","0.5415794253349304","0.5415794253349304","0.5415794253349304","1.3970146179199219","1.3970146179199219","1.3970146179199219","NaN","","","0.8060548901557922","0.8060548901557922","0.8060548901557922"
"133","2.299283981323242","2.299283981323242","2.299283981323242","0.423781156539917","0.423781156539917","0.423781156539917","1.4143868684768677","1.4143868684768677","1.4143868684768677","NaN","","","0.5850487351417542","0.5850487351417542","0.5850487351417542"
"134","2.2973077297210693","2.2973077297210693","2.2973077297210693","0.5202084183692932","0.5202084183692932","0.5202084183692932","1.6754839420318604","1.6754839420318604","1.6754839420318604","NaN","","","0.4224441945552826","0.4224441945552826","0.4224441945552826"
"135","2.304565191268921","2.304565191268921","2.304565191268921","0.3812474310398102","0.3812474310398102","0.3812474310398102","1.7570667266845703","1.7570667266845703","1.7570667266845703","NaN","","","0.773958146572113","0.773958146572113","0.773958146572113"
"136","2.3061206340789795","2.3061206340789795","2.3061206340789795","0.6408896446228027","0.6408896446228027","0.6408896446228027","1.5914472341537476","1.5914472341537476","1.5914472341537476","NaN","","","0.6023586988449097","0.6023586988449097","0.6023586988449097"
"137","2.305040121078491","2.305040121078491","2.305040121078491","0.9846261739730835","0.9846261739730835","0.9846261739730835","1.5465633869171143","1.5465633869171143","1.5465633869171143","NaN","","","0.9734421372413635","0.9734421372413635","0.9734421372413635"
"138","2.3057711124420166","2.3057711124420166","2.3057711124420166","0.2589055597782135","0.2589055597782135","0.2589055597782135","1.3913204669952393","1.3913204669952393","1.3913204669952393","NaN","","","0.9088596105575562","0.9088596105575562","0.9088596105575562"
"139","2.303776264190674","2.303776264190674","2.303776264190674","0.8803088665008545","0.8803088665008545","0.8803088665008545","1.4721988439559937","1.4721988439559937","1.4721988439559937","NaN","","","0.8665961623191833","0.8665961623191833","0.8665961623191833"
"140","2.3108837604522705","2.3108837604522705","2.3108837604522705","0.823533833026886","0.823533833026886","0.823533833026886","1.7319543361663818","1.7319543361663818","1.7319543361663818","NaN","","","0.5071371793746948","0.5071371793746948","0.5071371793746948"
"141","2.308594226837158","2.308594226837158","2.308594226837158","0.3589881956577301","0.3589881956577301","0.3589881956577301","1.421958088874817","1.421958088874817","1.421958088874817","NaN","","","0.4757290780544281","0.4757290780544281","0.4757290780544281"
"142","2.2967259883880615","2.2967259883880615","2.2967259883880615","0.4968438148498535","0.4968438148498535","0.4968438148498535","1.4662762880325317","1.4662762880325317","1.4662762880325317","NaN","","","0.6824762225151062","0.6824762225151062","0.6824762225151062"
"143","2.283689022064209","2.283689022064209","2.283689022064209","0.48648592829704285","0.48648592829704285","0.48648592829704285","1.433079719543457","1.433079719543457","1.433079719543457","NaN","","","0.7780405282974243","0.7780405282974243","0.7780405282974243"
"144","2.310214042663574","2.310214042663574","2.310214042663574","0.7418084144592285","0.7418084144592285","0.7418084144592285","1.4969583749771118","1.4969583749771118","1.4969583749771118","NaN","","","0.4026891589164734","0.4026891589164734","0.4026891589164734"
"145","2.298929452896118","2.298929452896118","2.298929452896118","0.6487644910812378","0.6487644910812378","0.6487644910812378","1.3588558435440063","1.3588558435440063","1.3588558435440063","NaN","","","0.6537820100784302","0.6537820100784302","0.6537820100784302"
"146","2.298781394958496","2.298781394958496","2.298781394958496","0.5078752636909485","0.5078752636909485","0.5078752636909485","1.704967975616455","1.704967975616455","1.704967975616455","NaN","","","0.41944244503974915","0.41944244503974915","0.41944244503974915"
"147","2.3153257369995117","2.3153257369995117","2.3153257369995117","0.39091187715530396","0.39091187715530396","0.39091187715530396","1.7239373922348022","1.7239373922348022","1.7239373922348022","NaN","","","0.46935299038887024","0.46935299038887024","0.46935299038887024"
"150","2.3051674365997314","2.3051674365997314","2.3051674365997314","0.5228866934776306","0.5228866934776306","0.5228866934776306","1.6698863506317139","1.6698863506317139","1.6698863506317139","NaN","","","0.6771357655525208","0.6771357655525208","0.6771357655525208"
"151","2.308743476867676","2.308743476867676","2.308743476867676","0.4556136429309845","0.4556136429309845","0.4556136429309845","1.500361442565918","1.500361442565918","1.500361442565918","NaN","","","0.6629819869995117","0.6629819869995117","0.6629819869995117"
"152","2.304534673690796","2.304534673690796","2.304534673690796","0.6318269968032837","0.6318269968032837","0.6318269968032837","1.6415718793869019","1.6415718793869019","1.6415718793869019","NaN","","","0.5562041997909546","0.5562041997909546","0.5562041997909546"
"153","2.301405906677246","2.301405906677246","2.301405906677246","0.39968520402908325","0.39968520402908325","0.39968520402908325","1.5915470123291016","1.5915470123291016","1.5915470123291016","NaN","","","0.6685238480567932","0.6685238480567932","0.6685238480567932"
"154","2.302445888519287","2.302445888519287","2.302445888519287","0.47367459535598755","0.47367459535598755","0.47367459535598755","1.3618078231811523","1.3618078231811523","1.3618078231811523","NaN","","","0.8612276911735535","0.8612276911735535","0.8612276911735535"
"155","2.303967237472534","2.303967237472534","2.303967237472534","0.886996865272522","0.886996865272522","0.886996865272522","1.4362410306930542","1.4362410306930542","1.4362410306930542","NaN","","","0.5571885704994202","0.5571885704994202","0.5571885704994202"
"156","2.3015575408935547","2.3015575408935547","2.3015575408935547","0.5461443662643433","0.5461443662643433","0.5461443662643433","1.36565101146698","1.36565101146698","1.36565101146698","NaN","","","1.0424038171768188","1.0424038171768188","1.0424038171768188"
"157","2.297715187072754","2.297715187072754","2.297715187072754","0.9136121273040771","0.9136121273040771","0.9136121273040771","1.5340949296951294","1.5340949296951294","1.5340949296951294","NaN","","","0.5016586780548096","0.5016586780548096","0.5016586780548096"
"158","2.3095569610595703","2.3095569610595703","2.3095569610595703","0.5481065511703491","0.5481065511703491","0.5481065511703491","1.4660309553146362","1.4660309553146362","1.4660309553146362","NaN","","","0.6080648899078369","0.6080648899078369","0.6080648899078369"
"159","2.3262178897857666","2.3262178897857666","2.3262178897857666","0.47995683550834656","0.47995683550834656","0.47995683550834656","1.8889710903167725","1.8889710903167725","1.8889710903167725","NaN","","","0.7231140732765198","0.7231140732765198","0.7231140732765198"
"160","2.3056721687316895","2.3056721687316895","2.3056721687316895","0.45155635476112366","0.45155635476112366","0.45155635476112366","1.5594213008880615","1.5594213008880615","1.5594213008880615","NaN","","","0.7634192705154419","0.7634192705154419","0.7634192705154419"
"161","2.306941509246826","2.306941509246826","2.306941509246826","0.7005006670951843","0.7005006670951843","0.7005006670951843","1.289146065711975","1.289146065711975","1.289146065711975","NaN","","","0.7337400317192078","0.7337400317192078","0.7337400317192078"
"162","2.2916760444641113","2.2916760444641113","2.2916760444641113","0.5524627566337585","0.5524627566337585","0.5524627566337585","1.3370471000671387","1.3370471000671387","1.3370471000671387","NaN","","","0.6129077672958374","0.6129077672958374","0.6129077672958374"
"163","2.2934179306030273","2.2934179306030273","2.2934179306030273","0.46487581729888916","0.46487581729888916","0.46487581729888916","1.3410619497299194","1.3410619497299194","1.3410619497299194","NaN","","","0.8045790195465088","0.8045790195465088","0.8045790195465088"
"164","2.3116371631622314","2.3116371631622314","2.3116371631622314","0.6189849972724915","0.6189849972724915","0.6189849972724915","1.49435555934906","1.49435555934906","1.49435555934906","NaN","","","0.49152275919914246","0.49152275919914246","0.49152275919914246"
"165","2.3240163326263428","2.3240163326263428","2.3240163326263428","0.5112209320068359","0.5112209320068359","0.5112209320068359","1.2934702634811401","1.2934702634811401","1.2934702634811401","NaN","","","0.30937138199806213","0.30937138199806213","0.30937138199806213"
"166","2.2997934818267822","2.2997934818267822","2.2997934818267822","0.7332335710525513","0.7332335710525513","0.7332335710525513","1.6552577018737793","1.6552577018737793","1.6552577018737793","NaN","","","1.0531554222106934","1.0531554222106934","1.0531554222106934"
"167","2.320675849914551","2.320675849914551","2.320675849914551","0.4593179225921631","0.4593179225921631","0.4593179225921631","1.5597399473190308","1.5597399473190308","1.5597399473190308","NaN","","","0.5320591330528259","0.5320591330528259","0.5320591330528259"
"168","2.304746389389038","2.304746389389038","2.304746389389038","0.46786561608314514","0.46786561608314514","0.46786561608314514","1.5444495677947998","1.5444495677947998","1.5444495677947998","NaN","","","0.3961119055747986","0.3961119055747986","0.3961119055747986"
"169","2.3076813220977783","2.3076813220977783","2.3076813220977783","0.7052975296974182","0.7052975296974182","0.7052975296974182","1.3250102996826172","1.3250102996826172","1.3250102996826172","NaN","","","0.5514876842498779","0.5514876842498779","0.5514876842498779"
"170","2.3081183433532715","2.3081183433532715","2.3081183433532715","0.6485590934753418","0.6485590934753418","0.6485590934753418","1.456629991531372","1.456629991531372","1.456629991531372","NaN","","","0.4288637340068817","0.4288637340068817","0.4288637340068817"
"171","2.324873447418213","2.324873447418213","2.324873447418213","0.4871467351913452","0.4871467351913452","0.4871467351913452","1.662455439567566","1.662455439567566","1.662455439567566","NaN","","","0.5381026864051819","0.5381026864051819","0.5381026864051819"
"172","2.304180860519409","2.304180860519409","2.304180860519409","0.3343278765678406","0.3343278765678406","0.3343278765678406","1.1182581186294556","1.1182581186294556","1.1182581186294556","NaN","","","0.5670124292373657","0.5670124292373657","0.5670124292373657"
"173","2.305751085281372","2.305751085281372","2.305751085281372","0.5645283460617065","0.5645283460617065","0.5645283460617065","1.19050133228302","1.19050133228302","1.19050133228302","NaN","","","0.714876115322113","0.714876115322113","0.714876115322113"
"174","2.3106460571289062","2.3106460571289062","2.3106460571289062","0.5902228951454163","0.5902228951454163","0.5902228951454163","1.2096575498580933","1.2096575498580933","1.2096575498580933","NaN","","","0.3892892599105835","0.3892892599105835","0.3892892599105835"
"175","2.2933554649353027","2.2933554649353027","2.2933554649353027","1.0531340837478638","1.0531340837478638","1.0531340837478638","1.4660449028015137","1.4660449028015137","1.4660449028015137","NaN","","","0.35377317667007446","0.35377317667007446","0.35377317667007446"
"176","2.3032288551330566","2.3032288551330566","2.3032288551330566","0.27078747749328613","0.27078747749328613","0.27078747749328613","1.3859479427337646","1.3859479427337646","1.3859479427337646","NaN","","","0.6575286984443665","0.6575286984443665","0.6575286984443665"
"177","2.3040943145751953","2.3040943145751953","2.3040943145751953","0.5639322996139526","0.5639322996139526","0.5639322996139526","1.8031165599822998","1.8031165599822998","1.8031165599822998","NaN","","","0.5793910026550293","0.5793910026550293","0.5793910026550293"
"180","2.2958450317382812","2.2958450317382812","2.2958450317382812","0.4090588688850403","0.4090588688850403","0.4090588688850403","1.4858505725860596","1.4858505725860596","1.4858505725860596","NaN","","","0.19702255725860596","0.19702255725860596","0.19702255725860596"
"181","2.3054568767547607","2.3054568767547607","2.3054568767547607","0.708924412727356","0.708924412727356","0.708924412727356","1.5399104356765747","1.5399104356765747","1.5399104356765747","NaN","","","0.6766346096992493","0.6766346096992493","0.6766346096992493"
"182","2.2914185523986816","2.2914185523986816","2.2914185523986816","0.24390442669391632","0.24390442669391632","0.24390442669391632","1.4747203588485718","1.4747203588485718","1.4747203588485718","NaN","","","0.749800980091095","0.749800980091095","0.749800980091095"
"183","2.2886552810668945","2.2886552810668945","2.2886552810668945","0.507876992225647","0.507876992225647","0.507876992225647","1.3324577808380127","1.3324577808380127","1.3324577808380127","NaN","","","0.5311078429222107","0.5311078429222107","0.5311078429222107"
"184","2.3084278106689453","2.3084278106689453","2.3084278106689453","0.18390053510665894","0.18390053510665894","0.18390053510665894","1.1644392013549805","1.1644392013549805","1.1644392013549805","NaN","","","0.48074209690093994","0.48074209690093994","0.48074209690093994"
"185","2.3060433864593506","2.3060433864593506","2.3060433864593506","0.5027801394462585","0.5027801394462585","0.5027801394462585","1.1791350841522217","1.1791350841522217","1.1791350841522217","NaN","","","0.46235716342926025","0.46235716342926025","0.46235716342926025"
"186","2.303312301635742","2.303312301635742","2.303312301635742","0.38834741711616516","0.38834741711616516","0.38834741711616516","1.5808720588684082","1.5808720588684082","1.5808720588684082","NaN","","","0.3840020000934601","0.3840020000934601","0.3840020000934601"
"187","2.313894271850586","2.313894271850586","2.313894271850586","0.559493362903595","0.559493362903595","0.559493362903595","1.2802748680114746","1.2802748680114746","1.2802748680114746","NaN","","","0.4884934723377228","0.4884934723377228","0.4884934723377228"
"188","2.296947479248047","2.296947479248047","2.296947479248047","0.6371200084686279","0.6371200084686279","0.6371200084686279","1.246940016746521","1.246940016746521","1.246940016746521","NaN","","","0.5776919722557068","0.5776919722557068","0.5776919722557068"
"189","2.295443058013916","2.295443058013916","2.295443058013916","0.42218244075775146","0.42218244075775146","0.42218244075775146","1.188645839691162","1.188645839691162","1.188645839691162","NaN","","","0.29490894079208374","0.29490894079208374","0.29490894079208374"
"190","2.3110108375549316","2.3110108375549316","2.3110108375549316","0.4755696654319763","0.4755696654319763","0.4755696654319763","1.4285954236984253","1.4285954236984253","1.4285954236984253","NaN","","","0.5999892354011536","0.5999892354011536","0.5999892354011536"
"191","2.3046600818634033","2.3046600818634033","2.3046600818634033","0.3655073940753937","0.3655073940753937","0.3655073940753937","1.3500564098358154","1.3500564098358154","1.3500564098358154","NaN","","","1.044508695602417","1.044508695602417","1.044508695602417"
"192","2.305673837661743","2.305673837661743","2.305673837661743","0.3843943476676941","0.3843943476676941","0.3843943476676941","1.4648325443267822","1.4648325443267822","1.4648325443267822","NaN","","","0.4462296664714813","0.4462296664714813","0.4462296664714813"
"193","2.310236930847168","2.310236930847168","2.310236930847168","0.3475187420845032","0.3475187420845032","0.3475187420845032","1.411169409751892","1.411169409751892","1.411169409751892","NaN","","","0.6530787944793701","0.6530787944793701","0.6530787944793701"
"194","2.29844331741333","2.29844331741333","2.29844331741333","0.4659492075443268","0.4659492075443268","0.4659492075443268","1.600380539894104","1.600380539894104","1.600380539894104","NaN","","","0.5871602892875671","0.5871602892875671","0.5871602892875671"
"195","2.298370122909546","2.298370122909546","2.298370122909546","0.778660774230957","0.778660774230957","0.778660774230957","1.1964855194091797","1.1964855194091797","1.1964855194091797","NaN","","","0.5049999952316284","0.5049999952316284","0.5049999952316284"
"196","2.312940835952759","2.312940835952759","2.312940835952759","0.4988343417644501","0.4988343417644501","0.4988343417644501","1.1911345720291138","1.1911345720291138","1.1911345720291138","NaN","","","0.44126418232917786","0.44126418232917786","0.44126418232917786"
"197","2.312295436859131","2.312295436859131","2.312295436859131","0.4140934944152832","0.4140934944152832","0.4140934944152832","1.3306692838668823","1.3306692838668823","1.3306692838668823","NaN","","","0.4835718870162964","0.4835718870162964","0.4835718870162964"
"198","2.2968013286590576","2.2968013286590576","2.2968013286590576","0.38086453080177307","0.38086453080177307","0.38086453080177307","1.3953958749771118","1.3953958749771118","1.3953958749771118","NaN","","","0.46984389424324036","0.46984389424324036","0.46984389424324036"
"199","2.2961368560791016","2.2961368560791016","2.2961368560791016","0.8656966686248779","0.8656966686248779","0.8656966686248779","1.3116482496261597","1.3116482496261597","1.3116482496261597","NaN","","","0.5480343103408813","0.5480343103408813","0.5480343103408813"
"200","2.2954418659210205","2.2954418659210205","2.2954418659210205","0.4387322962284088","0.4387322962284088","0.4387322962284088","1.2849509716033936","1.2849509716033936","1.2849509716033936","NaN","","","0.9322793483734131","0.9322793483734131","0.9322793483734131"
"201","2.298860788345337","2.298860788345337","2.298860788345337","0.5299659371376038","0.5299659371376038","0.5299659371376038","1.5202291011810303","1.5202291011810303","1.5202291011810303","NaN","","","0.7695226669311523","0.7695226669311523","0.7695226669311523"
"202","2.2980501651763916","2.2980501651763916","2.2980501651763916","0.6229498982429504","0.6229498982429504","0.6229498982429504","1.3562222719192505","1.3562222719192505","1.3562222719192505","NaN","","","0.8305701613426208","0.8305701613426208","0.8305701613426208"
"203","2.304426908493042","2.304426908493042","2.304426908493042","0.48387980461120605","0.48387980461120605","0.48387980461120605","1.1178271770477295","1.1178271770477295","1.1178271770477295","NaN","","","0.6076391339302063","0.6076391339302063","0.6076391339302063"
"204","2.3058602809906006","2.3058602809906006","2.3058602809906006","0.6990480422973633","0.6990480422973633","0.6990480422973633","1.3439512252807617","1.3439512252807617","1.3439512252807617","NaN","","","0.47298336029052734","0.47298336029052734","0.47298336029052734"
"205","2.2922496795654297","2.2922496795654297","2.2922496795654297","0.39378100633621216","0.39378100633621216","0.39378100633621216","1.269101858139038","1.269101858139038","1.269101858139038","NaN","","","0.759016215801239","0.759016215801239","0.759016215801239"
"206","2.3057096004486084","2.3057096004486084","2.3057096004486084","0.6637989282608032","0.6637989282608032","0.6637989282608032","1.406968116760254","1.406968116760254","1.406968116760254","NaN","","","0.4145265817642212","0.4145265817642212","0.4145265817642212"
"207","2.29748272895813","2.29748272895813","2.29748272895813","0.6251625418663025","0.6251625418663025","0.6251625418663025","1.2861990928649902","1.2861990928649902","1.2861990928649902","NaN","","","0.7840678691864014","0.7840678691864014","0.7840678691864014"
"210","2.3123281002044678","2.3123281002044678","2.3123281002044678","0.4689835011959076","0.4689835011959076","0.4689835011959076","1.4792687892913818","1.4792687892913818","1.4792687892913818","NaN","","","0.2846793532371521","0.2846793532371521","0.2846793532371521"
"211","2.313572406768799","2.313572406768799","2.313572406768799","0.39969828724861145","0.39969828724861145","0.39969828724861145","1.2779793739318848","1.2779793739318848","1.2779793739318848","NaN","","","0.9150791168212891","0.9150791168212891","0.9150791168212891"
"212","2.3014702796936035","2.3014702796936035","2.3014702796936035","0.4578050971031189","0.4578050971031189","0.4578050971031189","1.3324387073516846","1.3324387073516846","1.3324387073516846","NaN","","","0.7664719223976135","0.7664719223976135","0.7664719223976135"
"213","2.308518409729004","2.308518409729004","2.308518409729004","0.3091873824596405","0.3091873824596405","0.3091873824596405","1.7224606275558472","1.7224606275558472","1.7224606275558472","NaN","","","0.3708723485469818","0.3708723485469818","0.3708723485469818"
"214","2.3102755546569824","2.3102755546569824","2.3102755546569824","0.5427826046943665","0.5427826046943665","0.5427826046943665","1.687416434288025","1.687416434288025","1.687416434288025","NaN","","","0.18041346967220306","0.18041346967220306","0.18041346967220306"
"215","2.3008363246917725","2.3008363246917725","2.3008363246917725","0.5248931646347046","0.5248931646347046","0.5248931646347046","1.2500548362731934","1.2500548362731934","1.2500548362731934","NaN","","","0.3012774586677551","0.3012774586677551","0.3012774586677551"
"216","2.297480821609497","2.297480821609497","2.297480821609497","0.3173435628414154","0.3173435628414154","0.3173435628414154","1.2323508262634277","1.2323508262634277","1.2323508262634277","NaN","","","0.6163565516471863","0.6163565516471863","0.6163565516471863"
"217","2.296231985092163","2.296231985092163","2.296231985092163","0.31511321663856506","0.31511321663856506","0.31511321663856506","1.2723270654678345","1.2723270654678345","1.2723270654678345","NaN","","","0.5204126238822937","0.5204126238822937","0.5204126238822937"
"218","2.30551815032959","2.30551815032959","2.30551815032959","0.20298871397972107","0.20298871397972107","0.20298871397972107","1.4121330976486206","1.4121330976486206","1.4121330976486206","NaN","","","0.3400411605834961","0.3400411605834961","0.3400411605834961"
"219","2.2991995811462402","2.2991995811462402","2.2991995811462402","0.3947408199310303","0.3947408199310303","0.3947408199310303","1.378285527229309","1.378285527229309","1.378285527229309","NaN","","","0.34869059920310974","0.34869059920310974","0.34869059920310974"
"220","2.315263032913208","2.315263032913208","2.315263032913208","0.1709904968738556","0.1709904968738556","0.1709904968738556","1.2500479221343994","1.2500479221343994","1.2500479221343994","NaN","","","0.42092764377593994","0.42092764377593994","0.42092764377593994"
"221","2.2993690967559814","2.2993690967559814","2.2993690967559814","0.26383349299430847","0.26383349299430847","0.26383349299430847","1.535583257675171","1.535583257675171","1.535583257675171","NaN","","","0.40034419298171997","0.40034419298171997","0.40034419298171997"
"222","2.316528797149658","2.316528797149658","2.316528797149658","0.22992201149463654","0.22992201149463654","0.22992201149463654","1.3784528970718384","1.3784528970718384","1.3784528970718384","NaN","","","0.536994218826294","0.536994218826294","0.536994218826294"
"223","2.3108575344085693","2.3108575344085693","2.3108575344085693","0.2403782159090042","0.2403782159090042","0.2403782159090042","1.520233154296875","1.520233154296875","1.520233154296875","NaN","","","0.3840000033378601","0.3840000033378601","0.3840000033378601"
"224","2.2918295860290527","2.2918295860290527","2.2918295860290527","0.5071133375167847","0.5071133375167847","0.5071133375167847","1.0871055126190186","1.0871055126190186","1.0871055126190186","NaN","","","0.4981393814086914","0.4981393814086914","0.4981393814086914"
"225","2.308690309524536","2.308690309524536","2.308690309524536","0.45782655477523804","0.45782655477523804","0.45782655477523804","1.7155438661575317","1.7155438661575317","1.7155438661575317","NaN","","","0.3146137595176697","0.3146137595176697","0.3146137595176697"
"226","2.3180620670318604","2.3180620670318604","2.3180620670318604","0.4609510004520416","0.4609510004520416","0.4609510004520416","1.3244011402130127","1.3244011402130127","1.3244011402130127","NaN","","","0.513364851474762","0.513364851474762","0.513364851474762"
"227","2.3127498626708984","2.3127498626708984","2.3127498626708984","0.6769680380821228","0.6769680380821228","0.6769680380821228","1.2119433879852295","1.2119433879852295","1.2119433879852295","NaN","","","0.6355868577957153","0.6355868577957153","0.6355868577957153"
"228","2.3261046409606934","2.3261046409606934","2.3261046409606934","0.6649612188339233","0.6649612188339233","0.6649612188339233","1.1861519813537598","1.1861519813537598","1.1861519813537598","NaN","","","0.7420750260353088","0.7420750260353088","0.7420750260353088"
"229","2.2970173358917236","2.2970173358917236","2.2970173358917236","0.3366810381412506","0.3366810381412506","0.3366810381412506","1.4825512170791626","1.4825512170791626","1.4825512170791626","NaN","","","0.3854886293411255","0.3854886293411255","0.3854886293411255"
"230","2.3048038482666016","2.3048038482666016","2.3048038482666016","0.27665653824806213","0.27665653824806213","0.27665653824806213","1.3087924718856812","1.3087924718856812","1.3087924718856812","NaN","","","0.372848242521286","0.372848242521286","0.372848242521286"
"231","2.296452760696411","2.296452760696411","2.296452760696411","0.3442694842815399","0.3442694842815399","0.3442694842815399","1.21198570728302","1.21198570728302","1.21198570728302","NaN","","","0.7256795167922974","0.7256795167922974","0.7256795167922974"
"232","2.3088202476501465","2.3088202476501465","2.3088202476501465","0.3061699867248535","0.3061699867248535","0.3061699867248535","1.1998118162155151","1.1998118162155151","1.1998118162155151","NaN","","","0.42972108721733093","0.42972108721733093","0.42972108721733093"
"233","2.3052444458007812","2.3052444458007812","2.3052444458007812","0.3992149829864502","0.3992149829864502","0.3992149829864502","1.2413501739501953","1.2413501739501953","1.2413501739501953","NaN","","","0.9286707043647766","0.9286707043647766","0.9286707043647766"
"234","2.2948155403137207","2.2948155403137207","2.2948155403137207","0.14313456416130066","0.14313456416130066","0.14313456416130066","1.149512767791748","1.149512767791748","1.149512767791748","NaN","","","0.44957783818244934","0.44957783818244934","0.44957783818244934"
"235","2.3049888610839844","2.3049888610839844","2.3049888610839844","0.23591744899749756","0.23591744899749756","0.23591744899749756","1.1191129684448242","1.1191129684448242","1.1191129684448242","NaN","","","0.7124167084693909","0.7124167084693909","0.7124167084693909"
"236","2.3090648651123047","2.3090648651123047","2.3090648651123047","0.46327897906303406","0.46327897906303406","0.46327897906303406","1.315616250038147","1.315616250038147","1.315616250038147","NaN","","","0.240146666765213","0.240146666765213","0.240146666765213"
"237","2.2855334281921387","2.2855334281921387","2.2855334281921387","0.4176642894744873","0.4176642894744873","0.4176642894744873","1.202268362045288","1.202268362045288","1.202268362045288","NaN","","","0.5547367930412292","0.5547367930412292","0.5547367930412292"
"238","2.3076093196868896","2.3076093196868896","2.3076093196868896","0.17836807668209076","0.17836807668209076","0.17836807668209076","1.397997260093689","1.397997260093689","1.397997260093689","NaN","","","0.6493946313858032","0.6493946313858032","0.6493946313858032"
"241","2.3022327423095703","2.3022327423095703","2.3022327423095703","0.10127706825733185","0.10127706825733185","0.10127706825733185","0.9156742691993713","0.9156742691993713","0.9156742691993713","NaN","","","0.389794260263443","0.389794260263443","0.389794260263443"
"242","2.3041117191314697","2.3041117191314697","2.3041117191314697","0.15004098415374756","0.15004098415374756","0.15004098415374756","1.3993834257125854","1.3993834257125854","1.3993834257125854","NaN","","","0.3659934401512146","0.3659934401512146","0.3659934401512146"
"243","2.3162319660186768","2.3162319660186768","2.3162319660186768","0.41931474208831787","0.41931474208831787","0.41931474208831787","0.944468080997467","0.944468080997467","0.944468080997467","NaN","","","0.30784645676612854","0.30784645676612854","0.30784645676612854"
"244","2.305612087249756","2.305612087249756","2.305612087249756","0.18798041343688965","0.18798041343688965","0.18798041343688965","1.197312355041504","1.197312355041504","1.197312355041504","NaN","","","0.2196393758058548","0.2196393758058548","0.2196393758058548"
"245","2.3039164543151855","2.3039164543151855","2.3039164543151855","0.38490137457847595","0.38490137457847595","0.38490137457847595","1.0628710985183716","1.0628710985183716","1.0628710985183716","NaN","","","0.39472994208335876","0.39472994208335876","0.39472994208335876"
